时间,BL.BL3.3RIC1011MA_VER,BL.BL3.3RIC1012MA_VER,BL.BL3.3RIC1013MA_VER,BL.BL3.3RIC1014MA_VER,BL.BL3.3RIC1015MA_VER,BL.BL3.3RIC1016MA_VER,BL.BL3.3RIC1017MA_VER
2025-01-22 00:47:21,0.3926016092300415,0.6675993800163269,0.7462608814239502,0.776662290096283,0.8065779209136963,0.8030682802200317,0.6977954506874084
2025-01-22 00:47:20,0.3931525945663452,0.6682736873626709,0.7469102740287781,0.7771769762039185,0.8067545294761658,0.8033478856086731,0.6979817748069763
2025-01-22 00:47:19,0.39303871989250183,0.6681792736053467,0.7468438148498535,0.7771899104118347,0.8069139719009399,0.8033978939056396,0.6979358792304993
2025-01-22 00:47:18,0.39292484521865845,0.6680848598480225,0.746777355670929,0.777202844619751,0.8070734143257141,0.8034479022026062,0.6978899240493774
2025-01-22 00:47:17,0.3928109407424927,0.6679904460906982,0.7467108368873596,0.7772157192230225,0.8072327971458435,0.8034979104995728,0.6978440284729004
2025-01-22 00:47:16,0.3926970660686493,0.667896032333374,0.7466443777084351,0.7772286534309387,0.8073922395706177,0.8035479187965393,0.6977980732917786
2025-01-22 00:47:15,0.3925831913948059,0.6678016185760498,0.7465779185295105,0.777241587638855,0.8075516819953918,0.8035979270935059,0.6977521777153015
2025-01-22 00:47:14,0.39286959171295166,0.6682924032211304,0.7470455169677734,0.7776489853858948,0.8077684640884399,0.8038806319236755,0.6979654431343079
2025-01-22 00:47:13,0.3931559920310974,0.6687831878662109,0.7475131154060364,0.7780563831329346,0.807985246181488,0.8041632771492004,0.6981786489486694
2025-01-22 00:47:12,0.39344239234924316,0.6692739725112915,0.7479807138442993,0.7784637808799744,0.8082020282745361,0.8044459819793701,0.6983919143676758
2025-01-22 00:47:11,0.3932141959667206,0.6687719821929932,0.7474335432052612,0.7778685092926025,0.8079227209091187,0.8040329217910767,0.6981614828109741
2025-01-22 00:47:10,0.392985999584198,0.6682699918746948,0.7468863129615784,0.7772731781005859,0.807643473148346,0.803619921207428,0.6979311108589172
